"","transcript","count"
"1036","ANKLE1-201",0
"1037","ANKLE2-201",152
"1038","ANKMY1-206",0
"1039","ANKMY2-201",0
"1040","ANKRA2-201",0
"1041","ANKRD1-201",0
"1042","ANKRD10-201",421
"1043","ANKRD11-218",0
"1044","ANKRD12-201",843
"1045","ANKRD13A-201",189
"1046","ANKRD13B-201",0
"1047","ANKRD13C-202",0
"1048","ANKRD13D-211",0
"1049","ANKRD16-203",88
"1050","ANKRD17-203",715
"1051","ANKRD18A-201",0
"1052","ANKRD18B-201",0
"1053","ANKRD2-202",0
"1054","ANKRD20A1-201",0
"1055","ANKRD20A2P-201",0
"1056","ANKRD20A3P-202",0
"1057","ANKRD20A4P-201",0
"1058","ANKRD22-201",0
"1059","ANKRD23-201",0
"1060","ANKRD24-201",0
"1061","ANKRD26-201",0
"1062","ANKRD27-201",0
"1063","ANKRD28-201",288
"1064","ANKRD29-208",0
"1065","ANKRD30A-202",0
"1066","ANKRD30B-205",0
"1067","ANKRD30BL-202",0
"1068","ANKRD31-201",0
"1069","ANKRD33-202",0
"1070","ANKRD33B-201",0
"1071","ANKRD34A-201",0
"1072","ANKRD34B-201",0
"1073","ANKRD34C-201",0
"1074","ANKRD35-201",0
"1075","ANKRD36-208",0
"1076","ANKRD36B-201",0
"1077","ANKRD36C-202",0
"1078","ANKRD37-201",133
"1079","ANKRD39-201",296
"1080","ANKRD40-201",0
"1081","ANKRD40CL-203",0
"1082","ANKRD42-209",0
"1083","ANKRD44-201",347
"1084","ANKRD45-201",0
"1085","ANKRD46-205",0
"1086","ANKRD49-210",0
"1087","ANKRD50-201",0
"1088","ANKRD52-201",0
"1089","ANKRD53-202",0
"1090","ANKRD54-201",78
"1091","ANKRD55-201",0
"1092","ANKRD6-201",0
"1093","ANKRD60-201",0
"1094","ANKRD61-201",0
"1095","ANKRD62-202",0
"1096","ANKRD63-201",0
"1097","ANKRD65-205",0
"1098","ANKRD66-202",0
"1099","ANKRD7-201",0
"1100","ANKRD9-201",0
"1101","ANKS1A-203",0
"1102","ANKS1B-211",0
"1103","ANKS3-201",0
"1104","ANKS4B-201",0
"1105","ANKS6-201",0
"1106","ANKUB1-201",0
"1107","ANKZF1-201",358
"1108","ANLN-201",194
"1109","ANO1-202",0
"1110","ANO10-201",0
"1111","ANO2-211",0
"1112","ANO3-201",0
"1113","ANO4-201",0
"1114","ANO5-201",0
"1115","ANO6-201",287
"1116","ANO7-201",0
"1117","ANO8-201",0
"1118","ANO9-201",0
"1119","ANOS1-201",0
"1120","ANP32A-203",762
"1121","ANP32B-201",931
"1122","ANP32D-201",0
"1123","ANP32E-208",867
"1124","ANPEP-201",0
"1125","ANTKMT-207",270
"1126","ANTXR1-201",0
"1127","ANTXR2-203",0
"1128","ANTXRL-205",0
"1129","ANXA1-202",0
"1130","ANXA10-201",0
"1131","ANXA11-205",1633
"1132","ANXA13-201",0
"1133","ANXA2-202",1789
"1134","ANXA2R-201",0
"1135","ANXA3-201",0
"1136","ANXA4-201",94
"1137","ANXA5-201",1138
"1138","ANXA6-201",3496
"1139","ANXA7-201",954
"1140","ANXA8-205",0
"1141","ANXA8L1-204",0
"1142","ANXA9-201",0
"1143","AOAH-211",0
"1144","AOC1-207",0
"1145","AOC2-201",0
"1146","AOC3-201",0
"1147","AOPEP-203",0
"1148","AOX1-202",0
"1149","AP000295.1-201",0
"1150","AP000471.1-201",0
"1151","AP000552.6-201",0
"1152","AP000721.1-201",0
"1153","AP000812.4-201",0
"1154","AP000812.5-204",0
"1155","AP000944.5-201",0
"1156","AP001054.1-201",0
"1157","AP001267.5-202",0
"1158","AP001273.2-201",0
"1159","AP001453.5-202",0
"1160","AP001458.2-201",0
"1161","AP001781.2-201",0
"1162","AP001931.2-203",0
"1163","AP002495.1-205",0
"1164","AP002512.3-201",0
"1165","AP002748.5-201",0
"1166","AP002884.2-202",0
"1167","AP002990.1-202",0
"1168","AP003071.5-201",0
"1169","AP003419.1-201",0
"1170","AP006333.1-201",0
"1171","AP1AR-201",0
"1172","AP1B1-208",875
"1173","AP1G1-201",820
"1174","AP1G2-201",200
"1175","AP1M1-201",264
"1176","AP1M2-201",0
"1177","AP1S1-201",215
"1178","AP1S2-209",214
"1179","AP1S3-203",0
"1180","AP2A1-201",479
"1181","AP2A2-202",522
"1182","AP2B1-211",971
"1183","AP2M1-202",1367
"1184","AP2S1-201",447
"1185","AP3B1-201",537
"1186","AP3B2-213",0
"1187","AP3D1-213",1212
"1188","AP3M1-201",499
"1189","AP3M2-207",107
"1190","AP3S1-201",338
"1191","AP3S2-201",0
"1192","AP4B1-204",0
"1193","AP4E1-201",0
"1194","AP4M1-201",0
"1195","AP4S1-211",0
"1196","AP5B1-201",0
"1197","AP5M1-201",0
"1198","AP5S1-205",0
"1199","AP5Z1-213",192
"1200","APAF1-210",0
"1201","APBA1-201",0
"1202","APBA2-207",0
"1203","APBA3-201",143
"1204","APBB1-201",0
"1205","APBB1IP-202",164
"1206","APBB2-214",0
"1207","APBB3-205",0
"1208","APC-201",0
"1209","APC2-203",0
"1210","APCDD1-201",0
"1211","APCDD1L-201",0
"1212","APCS-201",0
"1213","APEH-201",858
"1214","APELA-202",0
"1215","APEX1-201",438
"1216","APEX2-201",174
"1217","APH1A-203",603
"1218","APH1B-201",0
"1219","API5-201",1004
"1220","APIP-201",309
"1221","APLF-201",0
"1222","APLN-201",0
"1223","APLNR-202",0
"1224","APLP1-201",0
"1225","APLP2-226",905
"1226","APMAP-201",744
"1227","APOA1-201",0
"1228","APOA2-201",0
"1229","APOA4-201",0
"1230","APOA5-203",0
"1231","APOB-201",0
"1232","APOBEC1-201",0
"1233","APOBEC2-201",0
"1234","APOBEC3A-202",0
"1235","APOBEC3B-201",286
"1236","APOBEC3C-201",399
"1237","APOBEC3D-201",0
"1238","APOBEC3F-201",0
"1239","APOBEC3G-201",245
"1240","APOBEC3H-202",0
"1241","APOBEC4-201",0
"1242","APOBR-202",0
"1243","APOC1-202",0
"1244","APOC2-203",0
"1245","APOC3-201",0
"1246","APOC4-202",0
"1247","APOC4-APOC2-202",0
"1248","APOD-201",0
"1249","APOE-201",0
"1250","APOF-201",0
"1251","APOH-201",0
"1252","APOL1-205",900
"1253","APOL2-201",492
"1254","APOL3-201",307
"1255","APOL4-212",0
"1256","APOL5-201",0
"1257","APOL6-201",249
"1258","APOLD1-202",0
"1259","APOM-201",23
"1260","APOO-201",122
"1261","APOOL-201",0
"1262","APP-201",2758
"1263","APPBP2-201",217
"1264","APPL1-201",339
"1265","APPL2-201",127
"1266","APRT-201",574
"1267","APTX-203",140
"1268","AQP1-201",0
"1269","AQP10-201",0
"1270","AQP11-201",0
"1271","AQP12A-202",0
"1272","AQP12B-201",0
"1273","AQP2-201",0
"1274","AQP3-201",1435
"1275","AQP4-205",0
"1276","AQP5-201",0
"1277","AQP6-201",0
"1278","AQP7-201",0
"1279","AQP8-201",0
"1280","AQP9-201",0
"1281","AQR-201",534
"1282","AR-201",0
"1283","ARAF-203",251
"1284","ARAP1-204",303
"1285","ARAP2-201",0
"1286","ARAP3-201",0
"1287","ARC-201",0
"1288","ARCN1-201",962
"1289","AREG-201",66
"1290","AREL1-201",0
"1291","ARF1-214",1950
"1292","ARF3-201",72
"1293","ARF4-201",801
"1294","ARF5-201",950
"1295","ARF6-201",447
"1296","ARFGAP1-201",156
"1297","ARFGAP2-205",498
"1298","ARFGAP3-201",411
"1299","ARFGEF1-201",327
"1300","ARFGEF2-201",492
"1301","ARFGEF3-201",0
"1302","ARFIP1-201",121
"1303","ARFIP2-201",145
"1304","ARFRP1-214",78
"1305","ARG1-203",0
"1306","ARG2-201",0
"1307","ARGFX-201",0
"1308","ARGLU1-203",229
"1309","ARHGAP1-201",517
"1310","ARHGAP10-201",154
"1311","ARHGAP11A-201",202
"1312","ARHGAP11B-204",0
"1313","ARHGAP11B-205",0
"1314","ARHGAP12-204",0
"1315","ARHGAP15-201",130
"1316","ARHGAP17-201",417
"1317","ARHGAP18-201",284
"1318","ARHGAP19-202",0
"1319","ARHGAP19-SLIT1-202",0
"1320","ARHGAP20-203",0
"1321","ARHGAP21-203",0
"1322","ARHGAP22-205",0
"1323","ARHGAP23-222",0
"1324","ARHGAP24-203",0
"1325","ARHGAP25-202",167
"1326","ARHGAP26-201",0
"1327","ARHGAP27-203",160
"1328","ARHGAP28-203",0
"1329","ARHGAP29-201",0
"1330","ARHGAP30-201",1467
"1331","ARHGAP31-201",0
"1332","ARHGAP32-201",0
"1333","ARHGAP33-204",0
"1334","ARHGAP35-207",0
"1335","ARHGAP36-201",0
"1336","ARHGAP39-201",0
"1337","ARHGAP4-203",560
"1338","ARHGAP40-202",0
"1339","ARHGAP42-201",0
"1340","ARHGAP44-202",0
"1341","ARHGAP45-201",1484
"1342","ARHGAP5-202",0
"1343","ARHGAP6-202",175
"1344","ARHGAP8-204",0
"1345","ARHGAP9-201",0
"1346","ARHGDIA-201",1527
"1347","ARHGDIB-201",1913
"1348","ARHGDIG-201",0
"1349","ARHGEF1-203",514
"1350","ARHGEF10-201",0
"1351","ARHGEF10L-204",0
"1352","ARHGEF11-202",0
"1353","ARHGEF12-202",368
"1354","ARHGEF15-201",0
"1355","ARHGEF16-203",0
"1356","ARHGEF17-201",0
"1357","ARHGEF18-206",219
"1358","ARHGEF19-201",0
"1359","ARHGEF2-201",1715
"1360","ARHGEF25-202",0
"1361","ARHGEF26-201",0
"1362","ARHGEF28-212",0
"1363","ARHGEF3-201",124
"1364","ARHGEF33-202",0
"1365","ARHGEF35-201",0
"1366","ARHGEF37-201",0
"1367","ARHGEF38-201",0
"1368","ARHGEF39-201",0
"1369","ARHGEF4-201",0
"1370","ARHGEF40-201",0
"1371","ARHGEF5-201",0
"1372","ARHGEF6-201",171
"1373","ARHGEF7-220",285
"1374","ARHGEF9-201",0
"1375","ARID1A-201",1351
"1376","ARID1B-220",0
"1377","ARID2-201",592
"1378","ARID3A-201",0
"1379","ARID3B-206",443
"1380","ARID3C-201",0
"1381","ARID4A-202",0
"1382","ARID4B-201",336
"1383","ARID5A-201",1958
"1384","ARID5B-201",486
"1385","ARIH1-201",0
"1386","ARIH2-201",155
"1387","ARIH2OS-201",0
"1388","ARL1-201",302
"1389","ARL10-201",0
"1390","ARL11-201",0
"1391","ARL13A-202",0
"1392","ARL13B-203",0
"1393","ARL14-201",0
"1394","ARL14EP-201",109
"1395","ARL14EPL-201",0
"1396","ARL15-202",0
"1397","ARL16-215",37
"1398","ARL17A-202",0
"1399","ARL17B-202",0
"1400","ARL2-201",0
"1401","ARL2-SNX15-201",0
"1402","ARL2BP-201",212
"1403","ARL3-201",96
"1404","ARL4A-203",0
"1405","ARL4C-202",104
"1406","ARL4D-201",0
"1407","ARL5A-201",103
"1408","ARL5B-201",0
"1409","ARL5C-201",0
"1410","ARL6-204",0
"1411","ARL6IP1-201",757
"1412","ARL6IP4-201",139
"1413","ARL6IP5-201",1583
"1414","ARL6IP6-201",118
"1415","ARL8A-201",217
"1416","ARL8B-208",329
"1417","ARL9-202",0
"1418","ARMC1-201",245
"1419","ARMC10-208",109
"1420","ARMC12-202",0
"1421","ARMC2-203",0
"1422","ARMC3-204",0
"1423","ARMC4-201",0
"1424","ARMC5-205",184
"1425","ARMC6-206",353
"1426","ARMC7-201",0
"1427","ARMC8-210",178
"1428","ARMC9-201",0
"1429","ARMCX1-201",0
"1430","ARMCX2-203",0
"1431","ARMCX3-201",254
"1432","ARMCX4-202",0
"1433","ARMCX5-206",0
"1434","ARMCX5-GPRASP2-211",0
"1435","ARMCX6-208",121
"1436","ARMH1-218",0
"1437","ARMH2-201",0
"1438","ARMH3-202",149
"1439","ARMH4-201",0
"1440","ARMS2-201",0
"1441","ARMT1-201",124
"1442","ARNT-202",370
"1443","ARNT2-201",0
"1444","ARNTL-203",0
"1445","ARNTL2-202",0
"1446","ARPC1A-201",29
"1447","ARPC1B-210",22
"1448","ARPC2-201",1901
"1449","ARPC3-201",843
"1450","ARPC4-201",165
"1451","ARPC4-TTLL3-201",0
"1452","ARPC5-202",512
"1453","ARPC5L-202",346
"1454","ARPIN-201",0
"1455","ARPIN-AP3S2-201",0
"1456","ARPP19-208",194
"1457","ARPP21-201",0
"1458","ARR3-201",0
"1459","ARRB1-202",0
"1460","ARRB2-201",75
"1461","ARRDC1-201",201
"1462","ARRDC2-201",0
"1463","ARRDC3-201",153
"1464","ARRDC4-201",0
"1465","ARRDC5-202",0
"1466","ARSA-201",322
"1467","ARSB-201",0
"1468","ARSD-202",0
"1469","ARSF-202",0
"1470","ARSG-201",0
"1471","ARSH-201",0
"1472","ARSI-201",0
"1473","ARSJ-201",0
"1474","ARSK-201",0
"1475","ARSL-201",0
"1476","ART1-201",0
"1477","ART3-203",0
"1478","ART4-201",0
"1479","ART5-201",0
"1480","ARTN-202",0
"1481","ARV1-201",223
"1482","ARVCF-201",0
"1483","ARX-201",0
"1484","AS3MT-201",0
"1485","ASAH1-258",1027
"1486","ASAH2-202",0
"1487","ASAH2B-207",0
"1488","ASAP1-202",0
"1489","ASAP2-201",0
"1490","ASAP3-201",0
"1491","ASB1-201",0
"1492","ASB10-204",0
"1493","ASB11-203",0
"1494","ASB12-201",0
"1495","ASB13-201",0
"1496","ASB14-202",0
"1497","ASB15-206",0
"1498","ASB16-201",0
"1499","ASB17-201",0
"1500","ASB18-201",0
"1501","ASB2-203",0
"1502","ASB3-201",122
"1503","ASB4-202",0
"1504","ASB5-201",0
"1505","ASB6-201",0
"1506","ASB7-201",0
"1507","ASB8-205",142
"1508","ASB9-203",0
"1509","ASCC1-205",133
"1510","ASCC2-202",290
"1511","ASCC3-204",510
"1512","ASCL1-201",0
"1513","ASCL2-201",0
"1514","ASCL3-201",0
"1515","ASCL4-201",0
"1516","ASCL5-201",0
"1517","ASDURF-204",0
"1518","ASF1A-201",220
"1519","ASF1B-201",367
"1520","ASGR1-201",0
"1521","ASGR2-201",0
"1522","ASH1L-202",0
"1523","ASH2L-201",236
"1524","ASIC1-202",0
"1525","ASIC2-202",0
"1526","ASIC3-202",0
"1527","ASIC4-202",0
"1528","ASIC5-201",0
"1529","ASIP-202",0
"1530","ASL-201",326
"1531","ASMT-201",0
"1532","ASMTL-201",128
"1533","ASNS-202",689
"1534","ASNSD1-201",92
"1535","ASPA-201",0
"1536","ASPDH-202",0
"1537","ASPG-206",0
"1538","ASPH-203",183
"1539","ASPHD1-201",0
"1540","ASPHD2-201",0
"1541","ASPM-203",539
"1542","ASPN-202",0
"1543","ASPRV1-201",0
"1544","ASPSCR1-202",98
"1545","ASRGL1-202",74
"1546","ASS1-204",0
"1547","ASTE1-201",0
"1548","ASTL-201",0
"1549","ASTN1-202",0
"1550","ASTN2-205",0
"1551","ASXL1-202",314
"1552","ASXL2-203",0
"1553","ASXL3-201",0
"1554","ASZ1-201",0
"1555","ATAD1-201",441
"1556","ATAD2-201",381
"1557","ATAD2B-201",0
"1558","ATAD3A-203",138
"1559","ATAD3B-206",0
"1560","ATAD3C-201",0
"1561","ATAD5-201",174
"1562","ATAT1-203",0
"1563","ATCAY-201",0
"1564","ATE1-201",0
"1565","ATF1-201",151
"1566","ATF2-201",166
"1567","ATF3-202",120
"1568","ATF4-201",435
"1569","ATF5-201",51
"1570","ATF6-201",951
"1571","ATF6B-209",1102
"1572","ATF7-201",0
"1573","ATF7-NPFF-202",0
"1574","ATF7IP-201",404
"1575","ATF7IP2-204",0
"1576","ATG10-201",0
"1577","ATG101-201",262
"1578","ATG12-208",86
"1579","ATG13-203",180
"1580","ATG14-201",0
"1581","ATG16L1-203",0
"1582","ATG16L2-201",85
"1583","ATG2A-201",229
"1584","ATG2B-202",0
"1585","ATG3-201",480
"1586","ATG4A-203",89
"1587","ATG4B-205",179
"1588","ATG4C-201",138
"1589","ATG4D-201",76
"1590","ATG5-204",136
"1591","ATG7-201",0
"1592","ATG9A-205",178
"1593","ATG9B-212",0
"1594","ATIC-201",1110
"1595","ATL1-201",0
"1596","ATL2-201",252
"1597","ATL3-201",727
"1598","ATM-201",508
"1599","ATMIN-201",0
"1600","ATN1-202",332
"1601","ATOH1-201",0
"1602","ATOH7-201",0
"1603","ATOH8-201",0
"1604","ATOX1-207",434
"1605","ATP10A-206",0
"1606","ATP10B-202",0
"1607","ATP10D-201",0
"1608","ATP11A-212",0
"1609","ATP11B-201",824
"1610","ATP11C-202",0
"1611","ATP12A-202",0
"1612","ATP13A1-202",870
"1613","ATP13A2-203",0
"1614","ATP13A3-203",440
"1615","ATP13A4-202",0
"1616","ATP13A5-201",0
"1617","ATP1A1-201",2408
"1618","ATP1A2-201",0
"1619","ATP1A3-214",0
"1620","ATP1A4-201",0
"1621","ATP1B1-202",0
"1622","ATP1B2-201",0
"1623","ATP1B3-201",1139
"1624","ATP1B4-201",0
"1625","ATP23-201",0
"1626","ATP2A1-202",0
"1627","ATP2A2-204",1001
"1628","ATP2A3-205",1394
"1629","ATP2B1-204",0
"1630","ATP2B2-202",0
"1631","ATP2B3-201",0
"1632","ATP2B4-203",0
"1633","ATP2C1-202",661
"1634","ATP2C2-201",0
"1635","ATP4A-201",0
"1636","ATP4B-201",0
"1637","ATP5F1A-202",4028
"1638","ATP5F1B-201",4634
"1639","ATP5F1C-202",1357
"1640","ATP5F1D-201",1103
"1641","ATP5F1E-201",435
"1642","ATP5IF1-201",708
"1643","ATP5MC1-202",765
"1644","ATP5MC2-208",1164
"1645","ATP5MC3-201",1712
"1646","ATP5MD-205",459
"1647","ATP5ME-201",233
"1648","ATP5MF-203",482
"1649","ATP5MF-PTCD1-201",0
"1650","ATP5MG-201",671
"1651","ATP5MGL-201",0
"1652","ATP5MPL-209",212
"1653","ATP5PB-202",562
"1654","ATP5PD-201",895
"1655","ATP5PF-204",879
"1656","ATP5PO-201",1649
"1657","ATP6AP1-201",1373
"1658","ATP6AP1L-202",0
"1659","ATP6AP2-217",739
"1660","ATP6V0A1-203",772
"1661","ATP6V0A2-201",0
"1662","ATP6V0A4-201",0
"1663","ATP6V0B-205",1228
"1664","ATP6V0C-201",114
"1665","ATP6V0D1-201",765
"1666","ATP6V0D2-201",0
"1667","ATP6V0E1-203",569
"1668","ATP6V0E2-202",158
"1669","ATP6V1A-201",1228
"1670","ATP6V1B1-201",0
"1671","ATP6V1B2-201",463
"1672","ATP6V1C1-202",0
"1673","ATP6V1C2-202",110
"1674","ATP6V1D-201",307
"1675","ATP6V1E1-201",685
"1676","ATP6V1E2-201",0
"1677","ATP6V1F-201",589
"1678","ATP6V1FNB-201",0
"1679","ATP6V1G1-201",718
"1680","ATP6V1G2-205",0
"1681","ATP6V1G2-DDX39B-201",0
"1682","ATP6V1G3-201",0
"1683","ATP6V1H-201",347
"1684","ATP7A-201",363
"1685","ATP7B-201",0
"1686","ATP8A1-201",430
"1687","ATP8A2-204",0
"1688","ATP8B1-208",0
"1689","ATP8B2-202",518
"1690","ATP8B3-201",0
"1691","ATP8B4-201",0
"1692","ATP9A-202",0
"1693","ATP9B-201",245
"1694","ATPAF1-214",185
"1695","ATPAF2-206",88
"1696","ATPSCKMT-207",0
"1697","ATR-201",344
"1698","ATRAID-201",674
"1699","ATRIP-201",0
"1700","ATRN-201",359
"1701","ATRNL1-201",0
"1702","ATRX-201",523
"1703","ATXN1-201",0
"1704","ATXN10-201",905
"1705","ATXN1L-201",0
"1706","ATXN2-218",0
"1707","ATXN2L-202",1258
"1708","ATXN3-254",0
"1709","ATXN3L-201",0
"1710","ATXN7-213",0
"1711","ATXN7L1-202",0
"1712","ATXN7L2-202",0
"1713","ATXN7L3-201",0
"1714","ATXN7L3B-201",114
"1715","AUH-202",114
"1716","AUNIP-203",0
"1717","AUP1-201",535
"1718","AURKA-202",190
"1719","AURKAIP1-203",604
"1720","AURKB-214",380
"1721","AURKC-201",0
"1722","AUTS2-201",0
"1723","AVEN-201",114
"1724","AVIL-201",0
"1725","AVL9-201",0
"1726","AVP-201",0
"1727","AVPI1-201",0
"1728","AVPR1A-201",0
"1729","AVPR1B-201",0
"1730","AVPR2-205",0
"1731","AWAT1-201",0
"1732","AWAT2-201",0
"1733","AXDND1-201",0
"1734","AXIN1-201",0
"1735","AXIN2-201",0
"1736","AXL-201",0
"1737","AZGP1-201",0
"1738","AZI2-212",0
"1739","AZIN1-201",232
"1740","AZIN2-201",0
"1741","AZU1-201",0
"1742","B2M-214",2476
"1743","B3GALNT1-251",0
"1744","B3GALNT2-202",0
"1745","B3GALT1-201",0
"1746","B3GALT2-201",0
"1747","B3GALT4-204",0
"1748","B3GALT5-204",0
"1749","B3GALT6-201",0
"1750","B3GAT1-203",0
"1751","B3GAT2-201",0
"1752","B3GAT3-201",416
"1753","B3GLCT-201",0
"1754","B3GNT10-202",0
"1755","B3GNT2-201",134
"1756","B3GNT3-201",0
"1757","B3GNT4-201",0
"1758","B3GNT5-201",0
"1759","B3GNT6-202",0
"1760","B3GNT7-201",0
"1761","B3GNT8-201",0
"1762","B3GNT9-201",0
"1763","B3GNTL1-201",0
"1764","B4GALNT1-201",0
"1765","B4GALNT2-202",0
"1766","B4GALNT3-201",0
"1767","B4GALNT4-201",0
"1768","B4GALT1-201",540
"1769","B4GALT2-202",0
"1770","B4GALT3-213",881
"1771","B4GALT4-216",117
"1772","B4GALT5-201",0
"1773","B4GALT6-202",0
"1774","B4GALT7-201",53
"1775","B4GAT1-201",0
"1776","B9D1-201",77
"1777","B9D2-201",73
"1778","BAALC-203",0
"1779","BAAT-201",0
"1780","BABAM1-201",67
"1781","BABAM2-201",144
"1782","BACE1-201",0
"1783","BACE2-202",0
"1784","BACH1-202",254
"1785","BACH2-201",0
"1786","BAD-203",139
"1787","BAG1-210",186
"1788","BAG2-201",0
"1789","BAG3-201",190
"1790","BAG4-201",0
"1791","BAG5-203",0
"1792","BAG6-234",1751
"1793","BAHCC1-206",0
"1794","BAHD1-201",189
"1795","BAIAP2-204",0
"1796","BAIAP2L1-201",203
"1797","BAIAP2L2-202",0
"1798","BAIAP3-204",0
"1799","BAK1-202",359
"1800","BAMBI-201",0
"1801","BANF1-208",538
"1802","BANF2-201",0
"1803","BANK1-201",0
"1804","BANP-223",0
"1805","BAP1-202",182
"1806","BARD1-201",254
"1807","BARHL1-201",0
"1808","BARHL2-201",0
"1809","BARX1-201",0
"1810","BARX2-201",580
"1811","BASP1-201",529
"1812","BATF-201",0
"1813","BATF2-201",0
"1814","BATF3-201",0
"1815","BAX-202",246
"1816","BAZ1A-203",0
"1817","BAZ1B-201",816
"1818","BAZ2A-214",705
"1819","BAZ2B-204",0
"1820","BBC3-203",62
"1821","BBIP1-214",52
"1822","BBOF1-201",0
"1823","BBOX1-201",0
"1824","BBS1-201",0
"1825","BBS10-201",0
"1826","BBS12-203",0
"1827","BBS2-201",166
"1828","BBS4-201",0
"1829","BBS5-201",0
"1830","BBS7-201",0
"1831","BBS9-203",0
"1832","BBX-201",309
"1833","BCAM-201",0
"1834","BCAN-201",38
"1835","BCAP29-201",0
"1836","BCAP31-213",1390
"1837","BCAR1-201",0
"1838","BCAR3-201",0
"1839","BCAS1-202",0
"1840","BCAS2-201",169
"1841","BCAS3-202",0
"1842","BCAS4-201",0
"1843","BCAT1-201",0
"1844","BCAT2-201",473
"1845","BCCIP-201",381
"1846","BCDIN3D-201",0
"1847","BCHE-201",0
"1848","BCKDHA-201",26
"1849","BCKDHB-201",375
"1850","BCKDK-204",345
"1851","BCL10-202",129
"1852","BCL11A-213",0
"1853","BCL11B-202",0
"1854","BCL2-202",256
"1855","BCL2A1-201",0
"1856","BCL2L1-203",606
"1857","BCL2L10-201",0
"1858","BCL2L11-201",579
"1859","BCL2L12-212",88
"1860","BCL2L13-201",170
"1861","BCL2L14-203",0
"1862","BCL2L15-202",0
"1863","BCL2L2-201",0
"1864","BCL2L2-PABPN1-203",0
"1865","BCL3-201",116
"1866","BCL6-202",0
"1867","BCL6B-201",0
"1868","BCL7A-201",0
"1869","BCL7B-201",100
"1870","BCL7C-201",54
"1871","BCL9-201",193
"1872","BCL9L-201",0
"1873","BCLAF1-214",1164
"1874","BCLAF3-202",0
"1875","BCO1-201",0
"1876","BCO2-201",0
"1877","BCOR-202",955
"1878","BCORL1-205",0
"1879","BCR-201",440
"1880","BCS1L-210",102
"1881","BDH1-203",421
"1882","BDH2-201",99
"1883","BDKRB1-201",0
"1884","BDKRB2-203",0
"1885","BDNF-201",0
"1886","BDP1-201",0
"1887","BEAN1-211",0
"1888","BECN1-201",154
"1889","BECN2-201",0
"1890","BEGAIN-202",0
"1891","BEND2-202",0
"1892","BEND3-202",0
"1893","BEND4-201",0
"1894","BEND5-201",0
"1895","BEND6-202",0
"1896","BEND7-202",0
"1897","BEST1-201",0
"1898","BEST2-202",0
"1899","BEST3-202",0
"1900","BEST4-201",0
"1901","BET1-201",86
"1902","BET1L-203",86
"1903","BEX1-201",0
"1904","BEX2-202",33
"1905","BEX3-204",43
"1906","BEX4-202",0
"1907","BEX5-203",51
"1908","BFAR-201",186
"1909","BFSP1-202",0
"1910","BFSP2-201",47
"1911","BGLAP-201",0
"1912","BGN-201",0
"1913","BHLHA15-202",140
"1914","BHLHA9-201",0
"1915","BHLHB9-205",0
"1916","BHLHE22-201",0
"1917","BHLHE23-202",0
"1918","BHLHE40-201",109
"1919","BHLHE41-201",753
"1920","BHMG1-201",0
"1921","BHMT-201",0
"1922","BHMT2-201",0
"1923","BICC1-202",0
"1924","BICD1-210",0
"1925","BICD2-201",361
"1926","BICDL1-201",0
"1927","BICDL2-203",0
"1928","BICRA-201",0
"1929","BICRAL-201",0
"1930","BID-215",292
"1931","BIK-201",0
"1932","BIN1-209",0
"1933","BIN2-210",1272
"1934","BIN3-201",80
"1935","BIRC2-213",144
"1936","BIRC3-201",0
"1937","BIRC5-202",238
"1938","BIRC6-201",1087
"1939","BIRC7-201",0
"1940","BIVM-201",0
"1941","BIVM-ERCC5-204",0
"1942","BLACAT1-202",0
"1943","BLCAP-208",67
"1944","BLID-201",0
"1945","BLK-201",0
"1946","BLM-201",0
"1947","BLMH-201",434
"1948","BLNK-201",200
"1949","BLOC1S1-203",79
"1950","BLOC1S2-202",81
"1951","BLOC1S3-201",0
"1952","BLOC1S4-201",53
"1953","BLOC1S5-202",0
"1954","BLOC1S6-201",75
"1955","BLVRA-202",379
"1956","BLVRB-201",233
"1957","BLZF1-203",104
"1958","BMERB1-201",0
"1959","BMF-201",127
"1960","BMI1-201",0
"1961","BMP1-202",0
"1962","BMP10-201",0
"1963","BMP15-201",0
"1964","BMP2-201",0
"1965","BMP2K-201",0
"1966","BMP3-201",0
"1967","BMP4-201",0
"1968","BMP5-201",0
"1969","BMP6-201",220
"1970","BMP7-201",0
"1971","BMP8A-201",0
"1972","BMP8B-201",0
"1973","BMPER-221",0
"1974","BMPR1A-201",0
"1975","BMPR1B-203",0
"1976","BMPR2-202",0
"1977","BMS1-201",477
"1978","BMT2-201",0
"1979","BMX-203",0
"1980","BNC1-202",0
"1981","BNC2-203",0
"1982","BNIP1-202",76
"1983","BNIP2-201",245
"1984","BNIP3-201",0
"1985","BNIP3L-201",507
"1986","BNIP5-201",0
"1987","BNIPL-203",0
"1988","BOC-215",0
"1989","BOD1-202",0
"1990","BOD1L1-201",514
"1991","BOD1L2-201",0
"1992","BOK-201",0
"1993","BOLA1-203",54
"1994","BOLA2-201",11
"1995","BOLA2B-205",0
"1996","BOLA3-202",128
"1997","BOLL-202",0
"1998","BOP1-205",748
"1999","BORA-202",0
"2000","BORCS5-202",0
"2001","BORCS6-201",60
"2002","BORCS7-201",0
"2003","BORCS7-ASMT-201",0
"2004","BORCS8-202",36
"2005","BORCS8-MEF2B-202",0
"2006","BPGM-202",0
"2007","BPHL-203",0
"2008","BPI-201",0
"2009","BPIFA1-201",0
